Date,Symbol,Series,Prev_Close,Open,High,Low,Last_Close,VWAP,Volume
04-04-1997,RELIANCE,EQ,267.9,263.9,267.75,262.05,266.75,265.44,6981150
07-04-1997,RELIANCE,EQ,266.75,265.75,265.95,262.3,264.05,264.65,6338250
09-04-1997,RELIANCE,EQ,264.05,271.9,275.15,270.15,274.25,273.02,12600250
10-04-1997,RELIANCE,EQ,274.25,270.5,271.75,256.25,266.1,266.63,12283450
11-04-1997,RELIANCE,EQ,266.1,257,270.95,256.55,267.8,264.49,10105700
12-04-1997,RELIANCE,EQ,267.8,263,268,261.55,262.95,263.62,4660300
15-04-1997,RELIANCE,EQ,262.95,267.75,269.4,263.6,265.55,265.93,6776600
17-04-1997,RELIANCE,EQ,265.55,269,280.85,267.8,279.7,275.59,12869650
21-04-1997,RELIANCE,EQ,279.7,281.5,299.3,281.1,299.2,289.29,14540950
22-04-1997,RELIANCE,EQ,299.2,306,318,297.05,302.85,308.63,25944750
23-04-1997,RELIANCE,EQ,302.85,310,311,305.5,306.6,308.49,13670350
24-04-1997,RELIANCE,EQ,306.6,307.85,308.75,303.1,304.6,305.65,10028900
25-04-1997,RELIANCE,EQ,304.6,302.95,306.1,302.3,305.45,304.68,8658650
28-04-1997,RELIANCE,EQ,305.45,305,307.6,303.5,305.2,305.5,6193600
29-04-1997,RELIANCE,EQ,305.2,304.05,305.7,303.1,305.15,304.37,5587550
30-04-1997,RELIANCE,EQ,305.15,312.5,314.75,309,309.7,311.03,12137950
02-05-1997,RELIANCE,EQ,309.7,307,307.95,304.75,305.35,306.03,5832150
05-05-1997,RELIANCE,EQ,305.35,301.2,302.5,298.3,299.15,300.12,9205300
06-05-1997,RELIANCE,EQ,299.15,300,304,299.05,302.8,301.11,7088650
07-05-1997,RELIANCE,EQ,302.8,304,304,300.2,300.8,301.91,4934700
08-05-1997,RELIANCE,EQ,300.8,300.9,302.4,299.4,301.85,301.34,3548150
09-05-1997,RELIANCE,EQ,301.85,302.5,302.9,300.5,301.2,301.5,3044550
12-05-1997,RELIANCE,EQ,301.2,301,301.75,292.1,292.9,296.33,9763950
13-05-1997,RELIANCE,EQ,292.9,292.5,294.5,291.6,292.65,292.84,5936350
14-05-1997,RELIANCE,EQ,292.65,292.8,296.9,288.15,296.05,292.41,12775250
15-05-1997,RELIANCE,EQ,296.05,294.25,296.5,293.25,294.15,294.86,6991100
16-05-1997,RELIANCE,EQ,294.15,293.5,295.5,293.1,294.75,294.42,4154700
19-05-1997,RELIANCE,EQ,294.75,298,301.1,295.65,297.15,298.26,5753500
20-05-1997,RELIANCE,EQ,297.15,297.25,298.8,296.2,297.1,297.19,2307100
21-05-1997,RELIANCE,EQ,297.1,297,297,291.55,292.5,294.14,5477750
22-05-1997,RELIANCE,EQ,292.5,293.1,293.5,287.5,289.85,289.57,8790600
23-05-1997,RELIANCE,EQ,289.85,289,294.45,286.6,290.25,290.28,11900650
26-05-1997,RELIANCE,EQ,290.25,289.25,291.2,287.5,288.15,289.24,5089150
27-05-1997,RELIANCE,EQ,288.15,289.3,292.4,282.2,284.65,287.7,12075100
28-05-1997,RELIANCE,EQ,284.65,286,287.85,281.85,282.55,284.62,5179250
29-05-1997,RELIANCE,EQ,282.55,281.9,296.2,280.9,294.25,289.29,18112100
30-05-1997,RELIANCE,EQ,294.25,296.05,302.4,294.25,301.05,298.94,17128750
02-06-1997,RELIANCE,EQ,301.05,303.5,305.95,300.55,304.55,303.36,11702900
03-06-1997,RELIANCE,EQ,304.55,305,310.9,301,303.35,306.11,12898300
04-06-1997,RELIANCE,EQ,303.35,306,307.35,302.55,303.75,304.41,6239400
05-06-1997,RELIANCE,EQ,303.75,306.4,315.25,305.3,310.75,310.71,21223850
06-06-1997,RELIANCE,EQ,310.75,312,313.25,307.5,308.15,310.08,9691350
09-06-1997,RELIANCE,EQ,308.15,306,311.85,304.5,308.9,309.18,11571900
10-06-1997,RELIANCE,EQ,308.9,312,315,309.8,313.6,312.19,10935550
11-06-1997,RELIANCE,EQ,313.6,317.5,320.5,316.05,317.3,318.78,10125400
12-06-1997,RELIANCE,EQ,317.3,317.4,324.95,317,324,321.58,14667500
13-06-1997,RELIANCE,EQ,324,326,328.5,320.5,322.9,325.16,11054900
16-06-1997,RELIANCE,EQ,322.9,320.9,322,313.25,315.35,316.72,9620100
17-06-1997,RELIANCE,EQ,315.35,319,323,318.15,319.85,320.54,9711150
18-06-1997,RELIANCE,EQ,319.85,326,329.45,322.35,323.75,325.85,8534650
19-06-1997,RELIANCE,EQ,323.75,321,344,319.55,341.9,333.16,20688800
20-06-1997,RELIANCE,EQ,341.9,346.05,365.5,345.5,359.7,357.4,25444500
23-06-1997,RELIANCE,EQ,359.7,363.5,371.7,363.25,365.05,366.9,13362050
24-06-1997,RELIANCE,EQ,365.05,365,372,363.2,368.85,367.23,10939200
25-06-1997,RELIANCE,EQ,368.85,379,383.9,366,368.55,373.37,25120400
26-06-1997,RELIANCE,EQ,368.55,368.25,390,352.1,379.7,376.52,41989250
27-06-1997,RELIANCE,EQ,379.7,376.8,378.5,368.5,369.65,373.44,14258200
30-06-1997,RELIANCE,EQ,369.65,365,369.9,361.55,368.35,365.22,14404300
01-07-1997,RELIANCE,EQ,368.35,372,373.8,362,365.7,368.3,15785650
02-07-1997,RELIANCE,EQ,365.7,370.45,376.9,368,370.15,372.59,12590100
03-07-1997,RELIANCE,EQ,370.15,368.25,371.5,364.1,365.25,367.23,8066750
04-07-1997,RELIANCE,EQ,365.25,366.25,367.25,356.7,358.95,361.64,11064850
07-07-1997,RELIANCE,EQ,358.95,358,365.25,357.35,360.35,362.34,9823300
08-07-1997,RELIANCE,EQ,360.35,359.55,361.75,354,356,357.42,11029300
09-07-1997,RELIANCE,EQ,356,364,366.8,363,365.45,364.79,7679100
10-07-1997,RELIANCE,EQ,365.45,368,372,364.5,367.05,369.45,12326050
11-07-1997,RELIANCE,EQ,367.05,362.4,363,357.3,358.75,359.98,8651050
14-07-1997,RELIANCE,EQ,358.75,356.1,358,344,346.1,350.42,11318000
15-07-1997,RELIANCE,EQ,346.1,348.75,351.4,345.5,347.65,348.1,9647900
16-07-1997,RELIANCE,EQ,347.65,353,355.9,349.1,350.8,352.87,10539000
17-07-1997,RELIANCE,EQ,350.8,351,352.5,347.55,350,350.27,6988650
21-07-1997,RELIANCE,EQ,350,345,345.9,342.25,345.15,344.26,4019400
22-07-1997,RELIANCE,EQ,345.15,347,347.4,342.75,344.3,345.09,5851100
23-07-1997,RELIANCE,EQ,344.3,348,361.5,347.75,360.15,355.7,14504800
24-07-1997,RELIANCE,EQ,360.15,363,364.9,353,355,359.97,11713550
25-07-1997,RELIANCE,EQ,355,353,354.4,346.05,350.85,350.83,10809800
28-07-1997,RELIANCE,EQ,350.85,352,354,349,351.65,351.26,5526950
29-07-1997,RELIANCE,EQ,351.65,351,355,350.05,354.4,352.74,8608500
30-07-1997,RELIANCE,EQ,354.4,356.85,358.75,352.55,353.4,355.53,4872200
31-07-1997,RELIANCE,EQ,353.4,354.25,360.9,352.7,360,358.04,8748900
01-08-1997,RELIANCE,EQ,360,360.95,364.7,359.5,363.75,362.06,10808350
04-08-1997,RELIANCE,EQ,363.75,365,366.45,361.8,362.85,364.41,7428300
05-08-1997,RELIANCE,EQ,362.85,364,373,362.25,371,367.38,9478850
06-08-1997,RELIANCE,EQ,371,374,375,370.1,373.25,372.28,1517900
07-08-1997,RELIANCE,EQ,373.25,362.15,378,362.15,372.65,372.55,17387150
08-08-1997,RELIANCE,EQ,372.65,370.1,374.2,370,372.65,372.38,6845200
11-08-1997,RELIANCE,EQ,372.65,372,379.35,370.25,378.2,375.14,10058100
12-08-1997,RELIANCE,EQ,378.2,379.35,385.5,375,378.55,381.53,12596550
13-08-1997,RELIANCE,EQ,378.55,373.9,376.6,372,374.5,374.45,6075400
14-08-1997,RELIANCE,EQ,374.5,373.5,375.85,372.05,372.8,373.47,5319400
18-08-1997,RELIANCE,EQ,372.8,371.95,371.95,364.15,365.25,366.32,4622550
19-08-1997,RELIANCE,EQ,365.25,365.95,367.75,360,362.1,364.2,6195750
20-08-1997,RELIANCE,EQ,362.1,362.5,366.45,360.35,365.8,363.29,5661200
21-08-1997,RELIANCE,EQ,365.8,366.95,368,358.3,359.15,360.77,4758750
22-08-1997,RELIANCE,EQ,359.15,358.5,360,347.5,348.25,352.31,9703450
25-08-1997,RELIANCE,EQ,348.25,345.7,345.7,336,339.95,340.68,10295750
26-08-1997,RELIANCE,EQ,339.95,341,346.4,339.35,341.55,342.52,9893000
27-08-1997,RELIANCE,EQ,341.55,351.9,359.9,346.5,347.35,350.43,6359050
28-08-1997,RELIANCE,EQ,347.35,345.35,347,338.05,339.15,342.13,7719750
29-08-1997,RELIANCE,EQ,339.15,338.1,338.9,327.9,330.3,333.13,10520650
01-09-1997,RELIANCE,EQ,330.3,330.75,339.9,330,338.05,335.29,9869050
02-09-1997,RELIANCE,EQ,338.05,340,342.7,332.5,338.7,337.83,10907700
03-09-1997,RELIANCE,EQ,338.7,344.5,346.45,338.5,340.25,342.67,9627150
04-09-1997,RELIANCE,EQ,340.25,339.1,345.5,337,344.3,340.81,9559950
05-09-1997,RELIANCE,EQ,344.3,345.5,347.35,342.1,345.4,345.03,8457300
08-09-1997,RELIANCE,EQ,345.4,342,345.5,340,344.75,343.01,4743600
09-09-1997,RELIANCE,EQ,344.75,345.8,347.4,343.2,345.1,345.05,5540300
10-09-1997,RELIANCE,EQ,345.1,342.15,344,340.05,342.2,342.44,4982100
11-09-1997,RELIANCE,EQ,342.2,343.5,351.35,342.8,347.5,347.87,10677400
12-09-1997,RELIANCE,EQ,347.5,345.4,346.8,343.8,345.4,345.19,5003150
15-09-1997,RELIANCE,EQ,345.4,344.65,346.75,343.55,344.65,345.17,3031900
16-09-1997,RELIANCE,EQ,344.65,345.15,354.2,345.15,351.4,351.27,8454700
17-09-1997,RELIANCE,EQ,351.4,352.15,354,351.5,352.15,352.49,694650
18-09-1997,RELIANCE,EQ,352.15,348,349,344.5,347.05,347.15,5729550
19-09-1997,RELIANCE,EQ,347.05,347.95,351.5,346.5,347.05,348.55,5247400
22-09-1997,RELIANCE,EQ,347.05,346.3,346.3,336.1,337.2,339.31,6093950
23-09-1997,RELIANCE,EQ,337.2,336.1,339.5,335,336.95,337.49,4867500
24-09-1997,RELIANCE,EQ,336.95,343,345.9,339.55,340.2,342.05,3910550
25-09-1997,RELIANCE,EQ,340.2,339,348.5,338,347.3,344.75,10090200
26-09-1997,RELIANCE,EQ,347.3,349,354.8,349,351.75,352.1,9100250
29-09-1997,RELIANCE,EQ,351.75,356,362.1,355.05,358.3,358.82,8606250
30-09-1997,RELIANCE,EQ,358.3,357.85,362.95,356.75,361.45,359.67,7098800
01-10-1997,RELIANCE,EQ,361.45,361,363.5,354.9,360.9,358.6,8612900
09-10-1997,RELIANCE,EQ,360.9,364.25,385.9,363.25,383.35,373.99,20416000
10-10-1997,RELIANCE,EQ,383.35,386.7,421.7,386.7,421.5,413.45,30093250
13-10-1997,RELIANCE,EQ,421.5,429.9,440.8,425.4,430.2,432.66,29317850
14-10-1997,RELIANCE,EQ,430.2,428,433.15,391,399.5,418.57,29622600
15-10-1997,RELIANCE,EQ,399.5,401.7,407.7,395.25,402.2,400.56,14544950
16-10-1997,RELIANCE,EQ,402.2,404.95,413.3,399.6,404.35,403.84,16183450
17-10-1997,RELIANCE,EQ,404.35,406,413.65,403.8,406.25,408.05,14972600
20-10-1997,RELIANCE,EQ,406.25,405.05,411.25,400,410.3,406.95,9373850
21-10-1997,RELIANCE,EQ,410.3,411,419.8,405,408.55,413.36,17575000
22-10-1997,RELIANCE,EQ,408.55,414,418.8,410.75,412.35,414.26,11694600
23-10-1997,RELIANCE,EQ,412.35,413,415.5,401.15,405.45,408,14009550
24-10-1997,RELIANCE,EQ,405.45,405,405,390.3,395.95,396.57,16097850
27-10-1997,RELIANCE,EQ,395.95,380.9,393.25,376.65,378.4,381.17,12451750
28-10-1997,RELIANCE,EQ,378.4,377.1,377.1,340.6,341.15,348.31,14818300
29-10-1997,RELIANCE,EQ,341.15,348.85,375.1,348.85,374.15,367.22,17027850
30-10-1997,RELIANCE,EQ,374.15,372.05,372.05,357.6,362.5,363.56,6093100
03-11-1997,RELIANCE,EQ,362.5,363.05,371.8,353.05,362.8,360.4,9882650
04-11-1997,RELIANCE,EQ,362.8,362,369,350.75,354.15,358.35,10341750
05-11-1997,RELIANCE,EQ,354.15,184,187.25,181.65,182.65,183.77,6848700
06-11-1997,RELIANCE,EQ,182.65,182,182,177.25,180.5,179.28,7167950
07-11-1997,RELIANCE,EQ,180.5,178.05,179.9,177.1,178.55,178.51,3644850
10-11-1997,RELIANCE,EQ,178.55,177.6,177.6,174.2,174.55,175.77,4368400
11-11-1997,RELIANCE,EQ,174.55,174.1,177.35,173.55,175.45,175.5,4390400
12-11-1997,RELIANCE,EQ,175.45,174.95,176.4,168.55,169.25,172.26,10872250
13-11-1997,RELIANCE,EQ,169.25,168.2,168.5,161.75,164,164.58,10998650
17-11-1997,RELIANCE,EQ,164,165.35,168.25,163.4,167.2,166.05,8449500
18-11-1997,RELIANCE,EQ,167.2,166.5,167,162.55,163.4,163.84,6808150
19-11-1997,RELIANCE,EQ,163.4,162.8,162.8,156.6,157.3,158.39,11520100
20-11-1997,RELIANCE,EQ,157.3,156.05,158.75,151.3,155.35,155.21,9466000
21-11-1997,RELIANCE,EQ,155.35,154.1,157.9,153,155.4,155.52,7180250
24-11-1997,RELIANCE,EQ,155.4,154,156.75,147.65,148.3,150.85,9583350
25-11-1997,RELIANCE,EQ,148.3,147.5,160.4,147.1,157.5,156.31,15819350
26-11-1997,RELIANCE,EQ,157.5,159,167,159,163.7,163.9,13810950
27-11-1997,RELIANCE,EQ,163.7,163,167.5,159.1,166.95,164.85,12915300
28-11-1997,RELIANCE,EQ,166.95,166.1,166.1,156.7,158.65,160.11,13317000
01-12-1997,RELIANCE,EQ,158.65,157.1,161.95,155.25,160.7,158.82,7433600
02-12-1997,RELIANCE,EQ,160.7,160.3,162,157.05,158.05,159.66,7733450
03-12-1997,RELIANCE,EQ,158.05,158.9,161.25,157.2,158.65,159.25,7545100
04-12-1997,RELIANCE,EQ,158.65,157.75,171.5,153.5,160.85,163.45,26269800
05-12-1997,RELIANCE,EQ,160.85,160.1,170.45,160.1,163.3,166.3,18567650
08-12-1997,RELIANCE,EQ,163.3,164.1,168.95,164,167.55,167.03,9815800
09-12-1997,RELIANCE,EQ,167.55,168,169.55,152.1,155.95,161.7,17631250
10-12-1997,RELIANCE,EQ,155.95,154.1,156.9,151.55,154.2,154.22,8019450
11-12-1997,RELIANCE,EQ,154.2,154.05,157.45,149.65,156.1,153.01,10980000
12-12-1997,RELIANCE,EQ,156.1,156.9,156.9,149.8,150.45,152.63,13504300
15-12-1997,RELIANCE,EQ,150.45,150.15,155.4,147.65,154.65,152.02,12692450
16-12-1997,RELIANCE,EQ,154.65,155,157.65,152.3,156.25,154.78,10053750
17-12-1997,RELIANCE,EQ,156.25,158,159.9,155.15,157.15,157.31,5294100
18-12-1997,RELIANCE,EQ,157.15,157.7,162.9,156.1,157.2,159.36,9701200
19-12-1997,RELIANCE,EQ,157.2,156.35,161.3,155.5,160.75,159.53,9096600
22-12-1997,RELIANCE,EQ,160.75,161.95,164.35,161.1,162.75,162.56,6479300
23-12-1997,RELIANCE,EQ,162.75,163.4,165.35,162.9,164.55,164.22,6026200
24-12-1997,RELIANCE,EQ,164.55,163.25,163.25,159.75,162.6,161.35,5194500
26-12-1997,RELIANCE,EQ,162.6,163,167.25,162.5,166.5,165.58,6882600
29-12-1997,RELIANCE,EQ,166.5,166.5,170.25,166.5,169.45,168.77,5838150
30-12-1997,RELIANCE,EQ,169.45,170.5,170.5,164.25,165.55,166.99,5103800
31-12-1997,RELIANCE,EQ,165.55,165,169.45,165,167.7,167.75,4398700
01-01-1998,RELIANCE,EQ,167.7,166.85,171.25,165.95,169.25,169.28,6137700
02-01-1998,RELIANCE,EQ,169.25,170,171.15,168.75,169.3,169.94,3282150
05-01-1998,RELIANCE,EQ,169.3,170.15,174.5,170.15,172.45,173.15,6552200
06-01-1998,RELIANCE,EQ,172.45,171.3,172.5,168.8,171.05,170.26,4902800
07-01-1998,RELIANCE,EQ,171.05,172.8,173.25,169.2,172.75,171.35,7187800
08-01-1998,RELIANCE,EQ,172.75,172.2,172.7,167.25,168.3,170.25,8055750
09-01-1998,RELIANCE,EQ,168.3,167.15,167.15,163.05,164,164.56,7447850
12-01-1998,RELIANCE,EQ,164,163.1,163.1,155.1,156.4,157.78,8370350
13-01-1998,RELIANCE,EQ,156.4,156.25,160.9,156.25,157.9,158.95,6080400
14-01-1998,RELIANCE,EQ,157.9,162.5,162.5,153.5,154.85,156.3,7148200
15-01-1998,RELIANCE,EQ,154.85,153.8,157.1,153,156.4,154.82,4951000
16-01-1998,RELIANCE,EQ,156.4,157.3,158,155.55,157.2,156.99,3459750
19-01-1998,RELIANCE,EQ,157.2,156.5,161.9,155.05,161.05,158.95,6073200
20-01-1998,RELIANCE,EQ,161.05,161.8,164.15,157.05,158.4,161.08,5405000
21-01-1998,RELIANCE,EQ,158.4,159,160,158.1,158.8,159.06,3052950
22-01-1998,RELIANCE,EQ,158.8,158.4,158.4,155.3,155.95,156.32,3445150
23-01-1998,RELIANCE,EQ,155.95,155.5,156.5,153.8,154.4,155.03,3561300
27-01-1998,RELIANCE,EQ,154.4,154.9,154.9,150.2,151.5,152.59,5042250
28-01-1998,RELIANCE,EQ,151.5,150.1,152,146.65,148.2,149.2,6226950
29-01-1998,RELIANCE,EQ,148.2,147.5,150.4,147.05,149.7,148.79,3329000
30-01-1998,RELIANCE,EQ,149.7,150.3,154.55,149.75,154.2,152.62,5946050
02-02-1998,RELIANCE,EQ,154.2,155,157.2,154.1,156.75,155.9,4835950
03-02-1998,RELIANCE,EQ,156.75,157.25,160.05,155.65,159.15,157.74,6170600
04-02-1998,RELIANCE,EQ,159.15,159.5,159.85,153.35,154.3,157.31,5461200
05-02-1998,RELIANCE,EQ,154.3,154,157.4,154,156.15,156.38,4186350
06-02-1998,RELIANCE,EQ,156.15,156.4,157.5,155.3,156.4,156.24,3146850
09-02-1998,RELIANCE,EQ,156.4,156.85,159.2,156.05,158.05,157.74,3862050
10-02-1998,RELIANCE,EQ,158.05,157.55,158.25,156.4,157.35,157.44,3069300
11-02-1998,RELIANCE,EQ,157.35,156.4,157,150.95,152.5,153.17,4148800
12-02-1998,RELIANCE,EQ,152.5,152,152.75,148.35,149.25,150.14,6549500
13-02-1998,RELIANCE,EQ,149.25,149.95,151.75,149.1,150.85,150.29,3187750
17-02-1998,RELIANCE,EQ,150.85,151.85,153.95,150.3,151.3,151.8,4995900
18-02-1998,RELIANCE,EQ,151.3,151.1,151.75,149.4,150.1,150.32,2373100
19-02-1998,RELIANCE,EQ,150.1,150.7,155.4,150.05,152.8,153.41,6220750
20-02-1998,RELIANCE,EQ,152.8,153.4,154.4,150.05,150.35,151.77,4873550
23-02-1998,RELIANCE,EQ,150.35,151.1,153.25,150.55,152.7,151.98,3515600
24-02-1998,RELIANCE,EQ,152.7,153.35,153.75,151.7,152.7,152.77,4780600
25-02-1998,RELIANCE,EQ,152.7,154.5,158,153.3,157.15,156.7,5975150
26-02-1998,RELIANCE,EQ,157.15,157.35,158.6,155.8,157.3,157.39,4684600
27-02-1998,RELIANCE,EQ,157.3,157.65,161.25,157.5,160.2,159.42,6792950
02-03-1998,RELIANCE,EQ,160.2,160.8,168.25,160.8,167.1,164.98,8826500
03-03-1998,RELIANCE,EQ,167.1,166.5,168,158.6,160.45,161.79,7098400
04-03-1998,RELIANCE,EQ,160.45,162.1,168,162,166.2,165.75,6201500
05-03-1998,RELIANCE,EQ,166.2,165.5,171.9,164,166.75,168.9,8462300
06-03-1998,RELIANCE,EQ,166.75,166.1,167.4,164,165.75,165.63,5907250
09-03-1998,RELIANCE,EQ,165.75,166.7,182.15,166.7,180.8,174.62,18901050
10-03-1998,RELIANCE,EQ,180.8,181,183.4,175,176.45,179.1,12747800
11-03-1998,RELIANCE,EQ,176.45,178.15,179.8,169.65,172,174.85,14177400
12-03-1998,RELIANCE,EQ,172,172,172.45,168.95,170.3,170.5,10902050
16-03-1998,RELIANCE,EQ,170.3,170.9,180.65,170.9,176.35,178.39,12007250
17-03-1998,RELIANCE,EQ,176.35,175.75,176.5,172.7,174.8,174.14,8410350
18-03-1998,RELIANCE,EQ,174.8,178.5,180.4,177.6,178.75,178.88,6532400
19-03-1998,RELIANCE,EQ,178.75,179.35,180.15,175.35,176.2,177.22,6409250
20-03-1998,RELIANCE,EQ,176.2,175.35,178.25,173.75,177.35,176.21,7573850
23-03-1998,RELIANCE,EQ,177.35,178.5,181,178.5,180.2,179.98,1758700
24-03-1998,RELIANCE,EQ,180.2,184,184.9,177.5,178.7,180.48,8838650
25-03-1998,RELIANCE,EQ,178.7,181.5,184.6,179,183.85,182.32,8936250
26-03-1998,RELIANCE,EQ,183.85,183.85,184.25,178.75,179.45,181.37,6915150
27-03-1998,RELIANCE,EQ,179.45,179.1,180.75,178.25,180.4,179.74,6087650
30-03-1998,RELIANCE,EQ,180.4,181.35,182.7,176.55,177.3,179.87,5759900
31-03-1998,RELIANCE,EQ,177.3,176.35,177.95,174,175,175.88,8030800
01-04-1998,RELIANCE,EQ,175,177.5,183.5,177,182.85,181.34,8618000
02-04-1998,RELIANCE,EQ,182.85,183.5,186,181.35,181.85,183.19,5859700
03-04-1998,RELIANCE,EQ,181.85,181.5,185.5,181.5,184.95,183.94,7070950
06-04-1998,RELIANCE,EQ,184.95,185.75,186.7,184,184.85,185.31,5626300
07-04-1998,RELIANCE,EQ,184.85,184.5,187.5,183.1,185.35,185.31,8637750
09-04-1998,RELIANCE,EQ,185.35,188.9,202.65,188.9,199.45,199.35,10915150
10-04-1998,RELIANCE,EQ,199.45,199,199.9,194.25,194.95,196.56,7098200
13-04-1998,RELIANCE,EQ,194.95,192.1,192.2,188.45,189.2,189.98,8805100
15-04-1998,RELIANCE,EQ,189.2,195.5,199.9,194,198.75,197.1,6433300
16-04-1998,RELIANCE,EQ,198.75,198.7,199,194.15,194.95,196.47,4399100
17-04-1998,RELIANCE,EQ,194.95,194.9,199.45,193.6,198.9,197.02,6778200
20-04-1998,RELIANCE,EQ,198.9,199.7,202.2,196.5,197.8,199.8,7282700
21-04-1998,RELIANCE,EQ,197.8,198.5,200.75,197.5,199.25,198.92,5535050
22-04-1998,RELIANCE,EQ,199.25,202,206.75,197,198.05,202.47,11597550
23-04-1998,RELIANCE,EQ,198.05,196.9,197.8,189.7,190.9,194.2,9297250
24-04-1998,RELIANCE,EQ,190.9,191.25,192.8,187.05,191.6,190.22,10176550
27-04-1998,RELIANCE,EQ,191.6,191.85,193.5,187.5,188.15,190.39,12317400
28-04-1998,RELIANCE,EQ,188.15,188,188.45,184.1,185,186.19,10659050
29-04-1998,RELIANCE,EQ,185,194.9,198,189.65,190.45,194.24,8432100
30-04-1998,RELIANCE,EQ,190.45,189.55,192.85,188.6,191.95,191.14,7168200
04-05-1998,RELIANCE,EQ,191.95,192.5,195.5,192.1,194.75,194.12,5444000
05-05-1998,RELIANCE,EQ,194.75,194.5,195.35,193.7,194.8,194.49,2748800
06-05-1998,RELIANCE,EQ,194.8,194.9,195,190.3,190.9,191.91,4873800
08-05-1998,RELIANCE,EQ,190.9,190.15,191.2,189.1,190,190.03,3780450
11-05-1998,RELIANCE,EQ,190,189.55,191.25,189.15,190.75,190.58,1791250
12-05-1998,RELIANCE,EQ,190.75,190.4,190.4,182.35,185.35,185.83,7050950
13-05-1998,RELIANCE,EQ,185.35,185,185,172.3,174.8,179.67,9114100
14-05-1998,RELIANCE,EQ,174.8,172.5,180,170.1,178.7,174.93,12359650
15-05-1998,RELIANCE,EQ,178.7,180.45,182.9,176.4,177.2,179.29,8297500
18-05-1998,RELIANCE,EQ,177.2,178.45,181.45,178.45,179.15,179.95,4107650
19-05-1998,RELIANCE,EQ,179.15,179.1,181.5,178.5,180.9,179.69,4430550
20-05-1998,RELIANCE,EQ,180.9,181.2,183.8,180.1,183.2,181.98,6010150
21-05-1998,RELIANCE,EQ,183.2,184,185.45,179.7,181,182.59,8557650
22-05-1998,RELIANCE,EQ,181,181.5,182.5,180,181.85,181.49,4451000
25-05-1998,RELIANCE,EQ,181.85,179.5,184.35,179.1,182.55,182.72,5739850
26-05-1998,RELIANCE,EQ,182.55,182,182.6,180.8,181.85,181.63,3496800
27-05-1998,RELIANCE,EQ,181.85,181,181,172.65,173.6,176.87,9043850
28-05-1998,RELIANCE,EQ,173.6,172.6,174.1,165.7,166.3,169.66,11849200
29-05-1998,RELIANCE,EQ,166.3,165.85,171,158.5,166.85,165.07,15510800
01-06-1998,RELIANCE,EQ,166.85,169,178,163.6,165.25,171.34,17442900
02-06-1998,RELIANCE,EQ,165.25,166,166,153.8,155.55,159.76,21936150
03-06-1998,RELIANCE,EQ,155.55,160,166.9,158.55,165.8,163.49,10481500
04-06-1998,RELIANCE,EQ,165.8,167,167.5,162.6,163.4,164.73,5952000
05-06-1998,RELIANCE,EQ,163.4,162.15,162.9,156.4,158,160.13,8024500
08-06-1998,RELIANCE,EQ,158,159.5,160.5,150.5,155.6,154.92,8002700
09-06-1998,RELIANCE,EQ,155.6,156.5,158.25,153.3,154.8,155.25,7230000
10-06-1998,RELIANCE,EQ,154.8,155.5,156,149,149.65,151.63,6845850
11-06-1998,RELIANCE,EQ,149.65,148.1,152.55,146,151.7,149.73,7064350
12-06-1998,RELIANCE,EQ,151.7,152.45,154.75,149.7,151.75,152.43,5216150
15-06-1998,RELIANCE,EQ,151.75,151.3,151.3,145,145.7,147.47,4341550
16-06-1998,RELIANCE,EQ,145.7,145,145.65,138.3,145,142.97,7631900
17-06-1998,RELIANCE,EQ,145,148.25,156.7,148.25,153.6,153.51,5823450
18-06-1998,RELIANCE,EQ,153.6,155.5,158.5,148,148.9,153.27,5836300
19-06-1998,RELIANCE,EQ,148.9,147.15,147.15,141,142.05,143.51,5047900
22-06-1998,RELIANCE,EQ,142.05,140.1,142.25,130.5,139.15,136.24,5122450
23-06-1998,RELIANCE,EQ,139.15,138.5,141.3,135,139.25,138.79,6403900
24-06-1998,RELIANCE,EQ,139.25,142,144.7,140.55,144.1,142.94,4034150
25-06-1998,RELIANCE,EQ,144.1,144.5,149.2,144.5,147.3,147.35,4931650
26-06-1998,RELIANCE,EQ,147.3,147,148,142.2,143.65,144.88,4517200
29-06-1998,RELIANCE,EQ,143.65,143.5,146.7,142,146.25,145.35,2815500
30-06-1998,RELIANCE,EQ,146.25,146.9,146.9,143,143.55,144.43,5662200
01-07-1998,RELIANCE,EQ,143.55,141,143.9,139.75,142.25,141.44,4017300
02-07-1998,RELIANCE,EQ,142.25,141.9,145.45,140.25,142.4,143.64,4853000
03-07-1998,RELIANCE,EQ,142.4,142.45,142.95,138.55,139.6,141.02,3466150
06-07-1998,RELIANCE,EQ,139.6,140.95,143.95,140.15,143.55,142.36,3017050
07-07-1998,RELIANCE,EQ,143.55,143.85,145.7,142.8,143.45,144.14,4833950
08-07-1998,RELIANCE,EQ,143.45,146,147.7,145.1,145.9,146.17,3490450
09-07-1998,RELIANCE,EQ,145.9,146.5,148.5,145.2,145.95,146.95,4523600
10-07-1998,RELIANCE,EQ,145.95,146.9,150.4,146.8,149.8,148.91,6281750
13-07-1998,RELIANCE,EQ,149.8,150.1,154.4,146.25,147.7,151.49,5931350
14-07-1998,RELIANCE,EQ,147.7,147,148.75,145.75,147.7,147.36,3573550
15-07-1998,RELIANCE,EQ,147.7,151,152.4,147.15,147.9,150.18,4325450
